alpha_group,name,url,slug,doc_id,site,category,aliases,short_text_simple,long_text_complex,next_step,disclaimer,jargon_terms,short_avg_sentence_len,short_avg_word_len,short_word_count,short_sentence_count,long_avg_sentence_len,long_avg_word_len,long_word_count,long_sentence_count,short_readability_score,long_readability_score
B,Blaasextrofie,https://www.erfelijkheid.nl/ziektes/blaasextrofie,blaasextrofie,blaasextrofie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,blaasextrofie,Bij Blaasextrofie spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Blaasextrofie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.0,4.458333333333333,24,2,14.5,6.758620689655173,58,4,8.983333333333333,11.403448275862068
B,Bloedstollingsziektes,https://www.erfelijkheid.nl/ziektes/bloedstollingsziekten,bloedstollingsziekten,bloedstollingsziekten,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,bloedstollingsziekten|bloedstollingsziektes,Bloedstollingsziektes is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"Bloedstollingsziektes betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,10.5,6.190476190476191,21,2,14.5,6.896551724137931,58,4,8.776190476190475,11.458620689655172
B,Bloom syndroom,https://www.erfelijkheid.nl/ziektes/bloom-syndroom,bloom-syndroom,bloom-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,bloom syn|bloom syndroom|bloomsyndroom,Bij Bloom syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Bloom syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.28,25,2,14.75,6.6440677966101696,59,4,9.212,11.507627118644068
B,BOR syndroom,https://www.erfelijkheid.nl/ziektes/bor-syndroom,bor-syndroom,bor-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,bor syn|bor syndroom|borsyndroom,Bij BOR syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"BOR syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.2,25,2,14.75,6.610169491525424,59,4,9.18,11.49406779661017
B,Borjeson-Forsmann-Lehmann syndroom,https://www.erfelijkheid.nl/ziektes/borjeson-forsmann-lehman-syndroom,borjeson-forsmann-lehman-syndroom,borjeson-forsmann-lehman-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,borjeson forsmann lehman syndroom|borjeson forsmann lehmann syndroom|borjeson-forsmann-lehmann syn|borjeson-forsmann-lehmann syndroom|borjeson-forsmann-lehmannsyndroom,Bij Borjeson-Forsmann-Lehmann syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Borjeson-Forsmann-Lehmann syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.62962962962963,27,2,15.25,6.721311475409836,61,4,9.951851851851853,11.838524590163935
B,Bosch-Boonstra-Schaaf opticus atrofie syndroom,https://www.erfelijkheid.nl/ziektes/bosch-boonstra-schaaf-opticus-atrofie-syndroom,bosch-boonstra-schaaf-opticus-atrofie-syndroom,bosch-boonstra-schaaf-opticus-atrofie-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,bosch boonstra schaaf opticus atrofie syndroom|bosch-boonstra-schaaf opticus atrofie syn|bosch-boonstra-schaaf opticus atrofie syndroom|bosch-boonstra-schaafopticusatrofiesyndroom,"Bosch-Boonstra-Schaaf opticus atrofie syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Bosch-Boonstra-Schaaf opticus atrofie syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,16.0,4.5,32,2,15.75,6.666666666666667,63,4,11.4,12.116666666666667
B,Borstkanker,https://www.erfelijkheid.nl/ziektes/borstkanker,borstkanker,borstkanker,https://www.erfocentrum.nl/,Erfelijkheid van kanker,borstkanker,Bij Borstkanker spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Borstkanker betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.0,4.375,24,2,14.5,6.724137931034483,58,4,8.95,11.389655172413793
B,Botziekte van Paget,https://www.erfelijkheid.nl/ziektes/botziekte-van-paget,botziekte-van-paget,botziekte-van-paget,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,botziekte van paget|botziektevanpaget,Bij Botziekte van Paget spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Botziekte van Paget betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.0,4.269230769230769,26,2,15.0,6.6,60,4,9.507692307692308,11.64
B,Boulimia nervosa,https://www.erfelijkheid.nl/ziektes/boulimia-nervosa,boulimia-nervosa,boulimia-nervosa,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,boulimia nervosa|boulimianervosa,"Boulimia nervosa is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Boulimia nervosa betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,14.0,4.214285714285714,28,2,14.75,6.677966101694915,59,4,10.085714285714285,11.521186440677965
B,BPAN,https://www.erfelijkheid.nl/ziektes/bpan,bpan,bpan,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,bpan,Bij BPAN spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,BPAN wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.0,4.083333333333333,24,2,12.75,7.078431372549019,51,4,8.833333333333332,10.481372549019607
B,Brugada syndroom,https://www.erfelijkheid.nl/ziektes/brugada-syndroom,brugada-syndroom,brugada-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,brugada syn|brugada syndroom|brugadasyndroom,Bij Brugada syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Brugada syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.36,25,2,14.75,6.677966101694915,59,4,9.244,11.521186440677965
B,Burn-McKeown syndroom,https://www.erfelijkheid.nl/ziektes/burn-mckeown-syndroom,burn-mckeown-syndroom,burn-mckeown-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,burn mckeown syndroom|burn-mckeown syn|burn-mckeown syndroom|burn-mckeownsyndroom,"Burn-McKeown syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Burn-McKeown syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,14.5,4.206896551724138,29,2,15.0,6.633333333333334,60,4,10.382758620689655,11.653333333333334
C,CACT deficiëntie,https://www.erfelijkheid.nl/ziektes/cact-deficientie,cact-deficientie,cact-deficientie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,cact deficientie|cact deficiëntie|cactdeficientie,"CACT deficiëntie is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",CACT deficiëntie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.214285714285714,28,2,13.0,7.153846153846154,52,4,10.085714285714285,10.661538461538463
